key,locale,package,origin_text,text
marketplace::permission.can_flood_control_marketplace_desc,ru,metafox/marketplace,"Setting it to ""0"" (without quotes) is default and users will not have to wait.",
marketplace::permission.can_flood_control_marketplace_label,ru,metafox/marketplace,"How many minutes should a user wait before they can create another listing?",
marketplace::permission.can_like_marketplace_desc,ru,metafox/marketplace,,
marketplace::permission.can_like_marketplace_label,ru,metafox/marketplace,"Can like listings?",
marketplace::permission.can_maximum_number_of_attached_photos_per_upload_marketplace_desc,ru,metafox/marketplace,"Define the maximum number of attached photos a role can upload in total. 0 means unlimited.",
marketplace::permission.can_maximum_number_of_attached_photos_per_upload_marketplace_label,ru,metafox/marketplace,"How many photos a user can upload to a marketplace listing?",
marketplace::permission.can_moderate_marketplace_desc,ru,metafox/marketplace,,
marketplace::permission.can_moderate_marketplace_label,ru,metafox/marketplace,"Can moderate listings?",
marketplace::permission.can_publish_marketplace_desc,ru,metafox/marketplace,,
marketplace::permission.can_publish_marketplace_label,ru,metafox/marketplace,"Can publish listings?",
marketplace::permission.can_purchase_sponsor_marketplace_desc,ru,metafox/marketplace,,
marketplace::permission.can_purchase_sponsor_marketplace_label,ru,metafox/marketplace,"Can sponsor listings?",
marketplace::permission.can_quota_control_marketplace_desc,ru,metafox/marketplace,"Define the total number of listings a user within this user role can create. Notice: Setting this value to 0 will allow them to create an unlimited amount of listings.",
marketplace::permission.can_quota_control_marketplace_label,ru,metafox/marketplace,"Maximum number of listings",
marketplace::permission.can_reopen_expired_marketplace_desc,ru,metafox/marketplace,,
marketplace::permission.can_reopen_expired_marketplace_label,ru,metafox/marketplace,"Can members of this user group reopen all expired listings?",
marketplace::permission.can_reopen_own_expired_marketplace_desc,ru,metafox/marketplace,,
marketplace::permission.can_reopen_own_expired_marketplace_label,ru,metafox/marketplace,"Can members of this user group reopen own expired listing?",
marketplace::permission.can_report_marketplace_desc,ru,metafox/marketplace,,
marketplace::permission.can_report_marketplace_label,ru,metafox/marketplace,"Can report listings?",
marketplace::permission.can_save_marketplace_desc,ru,metafox/marketplace,,
marketplace::permission.can_save_marketplace_label,ru,metafox/marketplace,"Can save listings?",
marketplace::permission.can_sell_items_marketplace_desc,ru,metafox/marketplace,,
marketplace::permission.can_sell_items_marketplace_label,ru,metafox/marketplace,"Can members of this user group sell items on the marketplace?",
marketplace::permission.can_share_marketplace_desc,ru,metafox/marketplace,,
marketplace::permission.can_share_marketplace_label,ru,metafox/marketplace,"Can share listings?",
marketplace::permission.can_sponsor_in_feed_marketplace_desc,ru,metafox/marketplace,,
marketplace::permission.can_sponsor_in_feed_marketplace_label,ru,metafox/marketplace,"Can sponsor listings in feed?",
marketplace::permission.can_sponsor_marketplace_desc,ru,metafox/marketplace,,
marketplace::permission.can_sponsor_marketplace_label,ru,metafox/marketplace,"Can sponsor listings without paying sponsor fee?",
marketplace::permission.can_update_marketplace_desc,ru,metafox/marketplace,,
marketplace::permission.can_update_marketplace_label,ru,metafox/marketplace,"Can edit own listings?",
marketplace::permission.can_view_expired_marketplace_desc,ru,metafox/marketplace,,
marketplace::permission.can_view_expired_marketplace_label,ru,metafox/marketplace,"Can members of this user group view the section ""Expired"" in the marketplace?",
marketplace::permission.can_view_marketplace_desc,ru,metafox/marketplace,,
marketplace::permission.can_view_marketplace_label,ru,metafox/marketplace,"Can browse and view listings?",
marketplace::phrase.added_a_listing_in_marketplace,ru,metafox/marketplace,"added a listing in marketplace",
marketplace::phrase.add_listing,ru,metafox/marketplace,"Add Listing",
marketplace::phrase.add_new_listing,ru,metafox/marketplace,"Add New Listing",
marketplace::phrase.all_listings,ru,metafox/marketplace,"All Listings",
marketplace::phrase.amount_you_want_to_sell,ru,metafox/marketplace,"Specify amount you want to sell this listing.",
marketplace::phrase.app_name,ru,metafox/marketplace,Marketplace,
marketplace::phrase.approve,ru,metafox/marketplace,Approve,
marketplace::phrase.attached_photos,ru,metafox/marketplace,"Attached Photos",
marketplace::phrase.auto_sold,ru,metafox/marketplace,Auto-Sold,
marketplace::phrase.auto_sold_description,ru,metafox/marketplace,"If this is enabled and once a successful purchase of this item is made it will automatically close this item and mark it as ""Sold"".",
marketplace::phrase.browse_listings_you_like_to_buy,ru,metafox/marketplace,"Browse listings you like to buy.",
marketplace::phrase.buy_now,ru,metafox/marketplace,"Buy Now",
marketplace::phrase.can_not_change_the_invoice,ru,metafox/marketplace,"Cannot change the invoice.",
marketplace::phrase.can_not_create_order_for_listing_purchasement,ru,metafox/marketplace,"Can not create an order for listing purchasement.",
marketplace::phrase.captcha_on_create_marketplace,ru,metafox/marketplace,"Enable CAPTCHA challenge when adding a new marketplace",
marketplace::phrase.category,ru,metafox/marketplace,Category,
marketplace::phrase.category_is_a_required_field,ru,metafox/marketplace,"Category is a required field.",
marketplace::phrase.change_invoice,ru,metafox/marketplace,"Change Invoice",
marketplace::phrase.change_invoice_description,ru,metafox/marketplace,"The listing price has been changed. Do you want to continue paying?",
marketplace::phrase.closed_item_sold,ru,metafox/marketplace,"Closed (item Sold)",
marketplace::phrase.control_who_can_see_this_listing,ru,metafox/marketplace,"Control who can see this listing.",
marketplace::phrase.create_listing,ru,metafox/marketplace,"Create Listing",
marketplace::phrase.days_to_expire_desc,ru,metafox/marketplace,"If you want marketplace listings to expire you can enter the number of days here. If you enter 0 days listings will not expire.",
marketplace::phrase.days_to_expire_label,ru,metafox/marketplace,"Days to Expire",
marketplace::phrase.days_to_notify_before_expire_desc,ru,metafox/marketplace,"When you allow listings to expire you can also set a notification to be sent automatically to the owner of the listing, you can define here how many days in advanced to notify them. If you set this to 0 no email will be sent to the owner.",
marketplace::phrase.days_to_notify_before_expire_label,ru,metafox/marketplace,"Days to Notify Expiring Listing",
marketplace::phrase.delete,ru,metafox/marketplace,Delete,
marketplace::phrase.delete_confirm,ru,metafox/marketplace,"Are you sure you want to permanently delete this listing?",
marketplace::phrase.description,ru,metafox/marketplace,Description,
marketplace::phrase.edit,ru,metafox/marketplace,Edit,
marketplace::phrase.edit_listing,ru,metafox/marketplace,"Edit Listing",
marketplace::phrase.enable_close_option_listing_closed,ru,metafox/marketplace,"Enable this option if this item is ""sold"" and this listing should be closed",
marketplace::phrase.enable_instant_payment,ru,metafox/marketplace,"Enable Instant Payment",
marketplace::phrase.enable_instant_payment_description,ru,metafox/marketplace,"If you enable this option, buyers can make a payment to one of the payment gateways you have on file with us.{hasLink, select,
        1 { To manage your payment gateways, go <a target=""_blank"" href=""{link}"">here</a>.}
        other {}
     }",
marketplace::phrase.enable_point_payment,ru,metafox/marketplace,"Enable Activity Point Payment",
marketplace::phrase.enable_point_payment_description,ru,metafox/marketplace,"If you enable this option, buyers can make a payment with their activity points. Listing's owner hasn't setup any payment gateways for your account. So, Activity Point Payment is required if you enable Instant Payment.",
marketplace::phrase.enter_location,ru,metafox/marketplace,"Enter location",
marketplace::phrase.expired,ru,metafox/marketplace,Expired,
marketplace::phrase.expired_email_message,ru,metafox/marketplace,"Your listing ""{title}"" will expire in {days, plural, =1 {# day} other {# days}}.",
marketplace::phrase.expired_email_subject,ru,metafox/marketplace,"Your listing ""{title}"" is soon to expire",
marketplace::phrase.expires_in_total_days,ru,metafox/marketplace,"Expires in {total, plural, =1{# day} other{# days}}",
marketplace::phrase.expires_in_total_hours,ru,metafox/marketplace,"Expires in {total, plural, =1{# hour} other{# hours}}",
marketplace::phrase.expires_in_total_minutes,ru,metafox/marketplace,"Expires in {total, plural, =1{# minute} other{# minutes}}",
marketplace::phrase.expires_in_total_seconds,ru,metafox/marketplace,"Expires in {total, plural, =1{# second} other{# seconds}}",
marketplace::phrase.feature,ru,metafox/marketplace,Feature,
marketplace::phrase.friends_listings,ru,metafox/marketplace,"Friends' Listings",
marketplace::phrase.history,ru,metafox/marketplace,History,
marketplace::phrase.home,ru,metafox/marketplace,Home,
marketplace::phrase.invitation_s_successfully_sent,ru,metafox/marketplace,"Invitation(s) have been successfully sent.",
marketplace::phrase.invite_notification,ru,metafox/marketplace,"Invite Notification",
marketplace::phrase.invite_people_to_come,ru,metafox/marketplace,"Invite People To Come",
marketplace::phrase.invoices,ru,metafox/marketplace,Invoices,
marketplace::phrase.label_menu_s,ru,metafox/marketplace,Listings,
marketplace::phrase.listing,ru,metafox/marketplace,Listing,
marketplace::phrase.listing_approved_notification,ru,metafox/marketplace,"Listing Approved Notification",
marketplace::phrase.listing_approved_successfully_notification,ru,metafox/marketplace,"An admin approved your listing.",
marketplace::phrase.listing_change_price_error,ru,metafox/marketplace,"The listing has changed the price and your previous invoices for the former pricing are no longer available. For the most recent price, please reload the page.",
marketplace::phrase.listing_default_category,ru,metafox/marketplace,"Listing Default Category",
marketplace::phrase.listing_default_category_description,ru,metafox/marketplace,"This setting will control the category to which items belong when no category is assigned.",
marketplace::phrase.listing_expired_notification,ru,metafox/marketplace,"Expired Listing Notification",
marketplace::phrase.listing_featured_successfully,ru,metafox/marketplace,"Listing has been featured successfully.",
marketplace::phrase.listing_has_been_approved_successfully,ru,metafox/marketplace,"Listing has been approved successfully.",
marketplace::phrase.listing_has_been_updated_successfully,ru,metafox/marketplace,"Listing has been updated successfully.",
marketplace::phrase.listing_invite_email_message,ru,metafox/marketplace,"{full_name} invited you to the listing {title}.",
marketplace::phrase.listing_invite_email_subject,ru,metafox/marketplace,"Listing Invite",
marketplace::phrase.listing_invite_message,ru,metafox/marketplace,"<b>{full_name}</b> invited you to the listing <b>{title}</b>",
marketplace::phrase.listing_invites,ru,metafox/marketplace,"Listing Invites",
marketplace::phrase.listings,ru,metafox/marketplace,Listings,
marketplace::phrase.listing_successfully_created,ru,metafox/marketplace,"Listing has been successfully created.",
marketplace::phrase.listing_successfully_reopened,ru,metafox/marketplace,"Listing successfully reopened.",
marketplace::phrase.listing_title,ru,metafox/marketplace,"Listing title",
marketplace::phrase.listing_unfeatured_successfully,ru,metafox/marketplace,"Listing was unfeatured successfully.",
marketplace::phrase.location_is_a_required_field,ru,metafox/marketplace,"Location is a required field.",
marketplace::phrase.manage_invites,ru,metafox/marketplace,"Manage Invites",
marketplace::phrase.marketplace,ru,metafox/marketplace,Marketplace,
marketplace::phrase.marketplace_global_search_label,ru,metafox/marketplace,Marketplace,
marketplace::phrase.marketplace_label_saved,ru,metafox/marketplace,Marketplace,
marketplace::phrase.marketplace_listings_type,ru,metafox/marketplace,"Marketplace Listings Type",
marketplace::phrase.marketplace_notification_type,ru,metafox/marketplace,"Marketplace Notifications",
marketplace::phrase.maximum_per_upload_limit_reached,ru,metafox/marketplace,"You have reached the limit of {limit, plural, =1{# file} other {# files}} in total.",
marketplace::phrase.maximum_title_length,ru,metafox/marketplace,"Maximum Length for Listing Title",
marketplace::phrase.maximum_title_length_description_required,ru,metafox/marketplace,"Maximum title length must be greater than or equal to {max}.",
marketplace::phrase.minimum_title_length,ru,metafox/marketplace,"Minimum Length for Listing Title",
marketplace::phrase.minimum_title_length_description_required,ru,metafox/marketplace,"Minimum title length must be greater than or equal to {min}.",
marketplace::phrase.my_expired_listings,ru,metafox/marketplace,"My Expired Listings",
marketplace::phrase.my_listings,ru,metafox/marketplace,"My Listings",
marketplace::phrase.my_pending_listings,ru,metafox/marketplace,"My Pending Listings",
marketplace::phrase.owner_payment_success_email_message,ru,metafox/marketplace,"Your listing ""{title}"" has been purchased by {full_name}.",
marketplace::phrase.owner_payment_success_email_subject,ru,metafox/marketplace,"Your listing has been purchased",
marketplace::phrase.owner_payment_success_message,ru,metafox/marketplace,"Your listing <b>{title}</b> has been purchased by <b>{full_name}</b>",
marketplace::phrase.owner_payment_success_message_without_title,ru,metafox/marketplace,"Your listing has been purchased by <b>{full_name}</b>",
marketplace::phrase.owner_payment_success_notification,ru,metafox/marketplace,"Listing Success Payment Notification For Owner",
marketplace::phrase.payment_pending_email_message,ru,metafox/marketplace,"The listing you choose to purchase is awaiting payment.",
marketplace::phrase.payment_pending_email_subject,ru,metafox/marketplace,"Listing Pending Payment",
marketplace::phrase.payment_pending_message,ru,metafox/marketplace,"The listing you choose to purchase is awaiting payment",
marketplace::phrase.payment_pending_notification,ru,metafox/marketplace,"Listing Pending Payment Notification",
marketplace::phrase.payment_status.canceled,ru,metafox/marketplace,Canceled,
marketplace::phrase.payment_status.completed,ru,metafox/marketplace,Completed,
marketplace::phrase.payment_status.pending_action,ru,metafox/marketplace,"Pending Action",
marketplace::phrase.payment_status.pending_payment,ru,metafox/marketplace,"Pending Payment",
marketplace::phrase.payment_success_email_message,ru,metafox/marketplace,"The listing you choose to purchase has been successfully paid for.",
marketplace::phrase.payment_success_email_subject,ru,metafox/marketplace,"Listing Successful Payment",
marketplace::phrase.payment_success_message,ru,metafox/marketplace,"The listing you choose to purchase has been successfully paid for",
marketplace::phrase.payment_success_notification,ru,metafox/marketplace,"Listing Success Payment Notification",
marketplace::phrase.pending_listings,ru,metafox/marketplace,"Pending Listings",
marketplace::phrase.permissions,ru,metafox/marketplace,Permissions,
marketplace::phrase.price_is_required,ru,metafox/marketplace,"Price is required",
marketplace::phrase.price_must_be_greater_than_or_equal_to_number,ru,metafox/marketplace,"Price must be greater than or equal to :number.",
marketplace::phrase.price_must_be_number,ru,metafox/marketplace,"Price must be number.",
marketplace::phrase.product_tags,ru,metafox/marketplace,"Product Tags",
marketplace::phrase.remove_from_saved_list,ru,metafox/marketplace,"Remove from Saved list",
marketplace::phrase.reopen,ru,metafox/marketplace,Reopen,
marketplace::phrase.report,ru,metafox/marketplace,Report,
marketplace::phrase.save,ru,metafox/marketplace,Save,
marketplace::phrase.search_listings,ru,metafox/marketplace,"Search listings",
marketplace::phrase.search_marketplace,ru,metafox/marketplace,"Search Marketplace",
marketplace::phrase.settings,ru,metafox/marketplace,Settings,
marketplace::phrase.short_description,ru,metafox/marketplace,"Short Description",
marketplace::phrase.sponsor_in_feed,ru,metafox/marketplace,"Sponsor in Feed",
marketplace::phrase.sponsor_this_item,ru,metafox/marketplace,"Sponsor this item",
marketplace::phrase.successfully_deleted_listing,ru,metafox/marketplace,"Successfully deleted listing.",
marketplace::phrase.successfully_deleted_the_category,ru,metafox/marketplace,"Successfully deleted the category",
marketplace::phrase.the_attached_photos_are_invalid,ru,metafox/marketplace,"The attached photos are invalid.",
marketplace::phrase.the_thumbnail_is_invalid,ru,metafox/marketplace,"The thumbnail is invalid.",
marketplace::phrase.type_something_dot,ru,metafox/marketplace,"Type something...",
marketplace::phrase.un_feature,ru,metafox/marketplace,Un-Feature,
marketplace::phrase.unsponsor_in_feed,ru,metafox/marketplace,"Unsponsor in Feed",
marketplace::phrase.unsponsor_this_item,ru,metafox/marketplace,"Unsponsor this item",
marketplace::phrase.upload_attached_photos_description,ru,metafox/marketplace,"You can upload a JPG, GIF, PNG or TIFF, XBM file. The file size is limited to {max_file_size} MB. If the upload does not work, please try smaller images.{has_limit_per_upload, select,
        0 {}
        other { Maximum number of images you can upload in total is: {max_per_upload}.}
    }",
marketplace::phrase.user_commented_on_owner_listing,ru,metafox/marketplace,"<b>:user</b> commented on <b>:owner's</b> listing: "":title"".",
marketplace::phrase.user_commented_to_your_listing,ru,metafox/marketplace,"<b>:user</b> commented on your listing: "":title"".",
marketplace::phrase.user_commented_to_your_listing_in_name,ru,metafox/marketplace,"<b>:user</b> commented on your listing in <b>:name</b>.",
marketplace::phrase.user_privacy.who_can_share_marketplace_listings,ru,metafox/marketplace,"Who can create marketplace listings?",
marketplace::phrase.user_privacy.who_can_view_browse_marketplace_listings,ru,metafox/marketplace,"Who can view/browse marketplace listings?",
marketplace::phrase.user_reacted_to_your_listing,ru,metafox/marketplace,"<b>:user</b> reacted to your listing: <b>:title</b>.",
marketplace::phrase.user_reacted_to_your_listing_in_name,ru,metafox/marketplace,"<b>:user</b> reacted to your listing in <b>:name</b>: <b>:title</b>.",
marketplace::phrase.view_nearest_listing,ru,metafox/marketplace,":number nearest listings",
marketplace::phrase.what_are_you_selling,ru,metafox/marketplace,"What are you selling?",
marketplace::seo.browse_expire_marketplace,ru,metafox/marketplace,Expired,
marketplace::seo.browse_expire_marketplace_desription,ru,metafox/marketplace,,
marketplace::seo.browse_expire_marketplace_heading,ru,metafox/marketplace,,
marketplace::seo.browse_expire_marketplace_keywords,ru,metafox/marketplace,,
marketplace::seo.group_profile_marketplace_description,ru,metafox/marketplace,,
marketplace::seo.group_profile_marketplace_heading,ru,metafox/marketplace,,
marketplace::seo.group_profile_marketplace_keywords,ru,metafox/marketplace,,
marketplace::seo.group_profile_marketplace_title,ru,metafox/marketplace,Marketplace,
marketplace::seo.marketplace_browse_all_description,ru,metafox/marketplace,,
marketplace::seo.marketplace_browse_all_heading,ru,metafox/marketplace,,
marketplace::seo.marketplace_browse_all_keywords,ru,metafox/marketplace,,
marketplace::seo.marketplace_browse_all_marketplace_invoice_description,ru,metafox/marketplace,,
marketplace::seo.marketplace_browse_all_marketplace_invoice_heading,ru,metafox/marketplace,,
marketplace::seo.marketplace_browse_all_marketplace_invoice_keywords,ru,metafox/marketplace,,
marketplace::seo.marketplace_browse_all_marketplace_invoice_title,ru,metafox/marketplace,Invoices,
marketplace::seo.marketplace_browse_all_title,ru,metafox/marketplace,"All Listings",
marketplace::seo.marketplace_browse_expire_marketplace_description,ru,metafox/marketplace,,
marketplace::seo.marketplace_browse_expire_marketplace_heading,ru,metafox/marketplace,,
marketplace::seo.marketplace_browse_expire_marketplace_keywords,ru,metafox/marketplace,,
marketplace::seo.marketplace_browse_expire_marketplace_title,ru,metafox/marketplace,Expired,
marketplace::seo.marketplace_browse_friend_description,ru,metafox/marketplace,,
marketplace::seo.marketplace_browse_friend_heading,ru,metafox/marketplace,,
marketplace::seo.marketplace_browse_friend_keywords,ru,metafox/marketplace,,
marketplace::seo.marketplace_browse_friend_title,ru,metafox/marketplace,"Friends' Listings",
marketplace::seo.marketplace_browse_history_description,ru,metafox/marketplace,,
marketplace::seo.marketplace_browse_history_heading,ru,metafox/marketplace,,
marketplace::seo.marketplace_browse_history_keywords,ru,metafox/marketplace,,
marketplace::seo.marketplace_browse_history_title,ru,metafox/marketplace,History,
marketplace::seo.marketplace_browse_invite_marketplace_description,ru,metafox/marketplace,,
marketplace::seo.marketplace_browse_invite_marketplace_heading,ru,metafox/marketplace,,
marketplace::seo.marketplace_browse_invite_marketplace_keywords,ru,metafox/marketplace,,
marketplace::seo.marketplace_browse_invite_marketplace_title,ru,metafox/marketplace,"Listing Invites",
marketplace::seo.marketplace_browse_invoice_marketplace_invoice_description,ru,metafox/marketplace,,
marketplace::seo.marketplace_browse_invoice_marketplace_invoice_heading,ru,metafox/marketplace,,
marketplace::seo.marketplace_browse_invoice_marketplace_invoice_keywords,ru,metafox/marketplace,,
marketplace::seo.marketplace_browse_invoice_marketplace_invoice_title,ru,metafox/marketplace,Invoices,
marketplace::seo.marketplace_browse_my_pending_description,ru,metafox/marketplace,,
marketplace::seo.marketplace_browse_my_pending_heading,ru,metafox/marketplace,,
marketplace::seo.marketplace_browse_my_pending_keywords,ru,metafox/marketplace,,
marketplace::seo.marketplace_browse_my_pending_title,ru,metafox/marketplace,"My Pending Listings",
marketplace::seo.marketplace_browse_pending_marketplace_description,ru,metafox/marketplace,,
marketplace::seo.marketplace_browse_pending_marketplace_heading,ru,metafox/marketplace,,
marketplace::seo.marketplace_browse_pending_marketplace_keywords,ru,metafox/marketplace,,
marketplace::seo.marketplace_browse_pending_marketplace_title,ru,metafox/marketplace,"Pending Listings",
marketplace::seo.marketplace_create_description,ru,metafox/marketplace,,
marketplace::seo.marketplace_create_heading,ru,metafox/marketplace,,
marketplace::seo.marketplace_create_keywords,ru,metafox/marketplace,,
marketplace::seo.marketplace_create_title,ru,metafox/marketplace,"Create Listing",
marketplace::seo.marketplace_edit_description,ru,metafox/marketplace,,
marketplace::seo.marketplace_edit_heading,ru,metafox/marketplace,,
marketplace::seo.marketplace_edit_keywords,ru,metafox/marketplace,,
marketplace::seo.marketplace_edit_title,ru,metafox/marketplace,"Edit Listing",
marketplace::seo.marketplace_invites_title,ru,metafox/marketplace,"Listing Invites",
marketplace::seo.marketplace_invoice_view_detail_description,ru,metafox/marketplace,,
marketplace::seo.marketplace_invoice_view_detail_heading,ru,metafox/marketplace,,
marketplace::seo.marketplace_invoice_view_detail_keywords,ru,metafox/marketplace,,
marketplace::seo.marketplace_invoice_view_detail_title,ru,metafox/marketplace,"Invoice Detail",
marketplace::seo.marketplace_landing_description,ru,metafox/marketplace,,
marketplace::seo.marketplace_landing_heading,ru,metafox/marketplace,,
marketplace::seo.marketplace_landing_keywords,ru,metafox/marketplace,,
marketplace::seo.marketplace_landing_title,ru,metafox/marketplace,Marketplace,
marketplace::seo.marketplace_marketplace_description,ru,metafox/marketplace,,
marketplace::seo.marketplace_marketplace_heading,ru,metafox/marketplace,,
marketplace::seo.marketplace_marketplace_keywords,ru,metafox/marketplace,,
marketplace::seo.marketplace_marketplace_title,ru,metafox/marketplace,"Search Results",
marketplace::seo.marketplace_my_description,ru,metafox/marketplace,,
marketplace::seo.marketplace_my_heading,ru,metafox/marketplace,,
marketplace::seo.marketplace_my_keywords,ru,metafox/marketplace,,
marketplace::seo.marketplace_my_title,ru,metafox/marketplace,"My Listings",
marketplace::seo.marketplace_view_detail_description,ru,metafox/marketplace,,
marketplace::seo.marketplace_view_detail_heading,ru,metafox/marketplace,,
marketplace::seo.marketplace_view_detail_keywords,ru,metafox/marketplace,,
marketplace::seo.marketplace_view_detail_title,ru,metafox/marketplace,{title},
marketplace::seo.page_profile_marketplace_description,ru,metafox/marketplace,,
marketplace::seo.page_profile_marketplace_heading,ru,metafox/marketplace,,
marketplace::seo.page_profile_marketplace_keywords,ru,metafox/marketplace,,
marketplace::seo.page_profile_marketplace_title,ru,metafox/marketplace,Marketplace,
marketplace::seo.user_profile_marketplace_description,ru,metafox/marketplace,,
marketplace::seo.user_profile_marketplace_heading,ru,metafox/marketplace,,
marketplace::seo.user_profile_marketplace_keywords,ru,metafox/marketplace,,
marketplace::seo.user_profile_marketplace_title,ru,metafox/marketplace,Marketplace,
marketplace::web.add_marketplace,ru,metafox/marketplace,"Add New Listing",
marketplace::web.add_new_listing,ru,metafox/marketplace,"Add new listing",
marketplace::web.back_to_invoices,ru,metafox/marketplace,"Back to Invoices",
marketplace::web.featured_listings,ru,metafox/marketplace,"Featured Listings",
marketplace::web.invited_people,ru,metafox/marketplace,"Invited People",
marketplace::web.invoices,ru,metafox/marketplace,Invoices,
marketplace::web.listing_is_waiting_approve,ru,metafox/marketplace,"This listing is waiting for approval",
marketplace::web.listings,ru,metafox/marketplace,Listings,
marketplace::web.my_listings,ru,metafox/marketplace,"My Listings",
marketplace::web.my_pending_listings,ru,metafox/marketplace,"My Pending Listings",
marketplace::web.name_type_listing,ru,metafox/marketplace,Listing,
marketplace::web.name_type_marketplace,ru,metafox/marketplace,Marketplace,
marketplace::web.no_marketplace_found,ru,metafox/marketplace,"No listings are found.",
marketplace::web.no_marketplace_invoices_found,ru,metafox/marketplace,"No invoices found.",
marketplace::web.popular_listings,ru,metafox/marketplace,"Popular Listings",
marketplace::web.price_is_not_available,ru,metafox/marketplace,"Price is not available",
marketplace::web.search_marketplace,ru,metafox/marketplace,"Search marketplace",
marketplace::web.search_marketplaces,ru,metafox/marketplace,"Search marketplaces",
marketplace::web.tab_listing_all,ru,metafox/marketplace,"All Listings",
menu::phrase.add_new_item,ru,metafox/menu,"Add Menu Item",
menu::phrase.add_new_menu,ru,metafox/menu,"Add New Menu",
menu::phrase.browse_admin_sidebar_item,ru,metafox/menu,,
menu::phrase.browse_menu_item,ru,metafox/menu,,
menu::phrase.create_item,ru,metafox/menu,,
menu::phrase.edit_menu,ru,metafox/menu,"Edit Menu",
menu::phrase.edit_menu_item,ru,metafox/menu,"Edit Menu Item",
menu::phrase.menu_item_created_successfully,ru,metafox/menu,"Menu item created successfully.",
menu::phrase.menus,ru,metafox/menu,Menus,
menu::phrase.menu_setting,ru,metafox/menu,,
menu::phrase.menus_successfully_ordered,ru,metafox/menu,"Menus successfully ordered.",
menu::phrase.permissions,ru,metafox/menu,Permissions,
menu::phrase.resolution,ru,metafox/menu,Resolution,
menu::phrase.resource_name,ru,metafox/menu,Resource,
menu::phrase.settings,ru,metafox/menu,Settings,
mfa::phrase.authentication,ru,metafox/mfa,Authentication,
mfa::phrase.authenticator,ru,metafox/mfa,Authenticator,
mfa::phrase.authenticator_code_is_invalid,ru,metafox/mfa,"The authentication code is invalid.",
mfa::phrase.authenticator_code_is_required,ru,metafox/mfa,"The authentication code is required.",
mfa::phrase.authenticator_code_must_be_a_number_with_six_digits,ru,metafox/mfa,"The authentication code must be a number with 6 digits.",
mfa::phrase.authenticator_login_description,ru,metafox/mfa,"Type the 6-digit code that appears in the app.",
mfa::phrase.authenticator_provider_description,ru,metafox/mfa,"Recommended method. Use an app like Google Authentication to generate verification codes for more protection.",
mfa::phrase.authenticator_provider_title,ru,metafox/mfa,"Authentication App",
mfa::phrase.authenticator_qr_code_description,ru,metafox/mfa,"Or enter this code into your authentication app.",
mfa::phrase.authenticator_qr_code_placeholder,ru,metafox/mfa,"Set up on same device",
mfa::phrase.authenticator_service_form_title,ru,metafox/mfa,"Configure Google Authenticator App",
mfa::phrase.authenticator_service_setup_step_1,ru,metafox/mfa,"1. Open Google Authenticator app.",
mfa::phrase.authenticator_service_setup_step_2,ru,metafox/mfa,"2. Tap the + button on the top right corner.",
mfa::phrase.authenticator_service_setup_step_3,ru,metafox/mfa,"3. Tap Scan Barcode and point the phone to the code below.",
mfa::phrase.authenticator_service_setup_step_4,ru,metafox/mfa,"4. Type the 6-digit code that appears in the app.",
mfa::phrase.confirm_password_desc,ru,metafox/mfa,"Turn on this setting if you want users to perform password confirmation before turning ON or OFF 2FA.",
mfa::phrase.confirm_password_label,ru,metafox/mfa,"Confirm password",
mfa::phrase.deactivate_confirm,ru,metafox/mfa,"Are you sure you want to deactivate this service?",
mfa::phrase.failed_to_activate_the_service,ru,metafox/mfa,"Failed to activate the :service. The verification code is not valid.",
mfa::phrase.multi_factor_authentication,ru,metafox/mfa,"Multi-factor Authentication",
mfa::phrase.service_has_been_activated,ru,metafox/mfa,"The :service has been activated.",
mfa::phrase.service_has_been_deactivated,ru,metafox/mfa,"The :service has been deactivated.",
mfa::phrase.turn_off_two_factor_authentication_desc,ru,metafox/mfa,"If you turn off two-factor authentication, your account will be protected with only your password",
mfa::phrase.turn_off_two_factor_authentication_label,ru,metafox/mfa,"Turn Off Two-factor Authentication?",
mfa::phrase.two_factor_authentication,ru,metafox/mfa,"Two-factor Authentication",
mfa::phrase.verify,ru,metafox/mfa,Verify,
mfa::seo.mfa_settings_description,ru,metafox/mfa,"Configure multi-factor authentication.",
mfa::seo.mfa_settings_heading,ru,metafox/mfa,Authentication,
mfa::seo.mfa_settings_keywords,ru,metafox/mfa,,
mfa::seo.mfa_settings_title,ru,metafox/mfa,Authentication,
mfa::web.authentication,ru,metafox/mfa,Authentication,
notification::admin.how_long_will_the_notice_be_refreshed_minutes,ru,metafox/notification,"How long will the notice be refreshed? (minutes)",
notification::admin.how_long_will_the_notice_be_refreshed_minutes_desc,ru,metafox/notification,"Set to 0 for this setting to be inactive.",
notification::permission.can_delete_own_notification_desc,ru,metafox/notification,,
notification::permission.can_delete_own_notification_label,ru,metafox/notification,"Can delete notifications?",
notification::permission.can_moderate_notification_desc,ru,metafox/notification,,
notification::permission.can_moderate_notification_label,ru,metafox/notification,can_moderate_notification_label,
notification::permission.can_view_any_notification_desc,ru,metafox/notification,,
notification::permission.can_view_any_notification_label,ru,metafox/notification,"Can view all notifications?",
notification::permission.can_view_notification_desc,ru,metafox/notification,,
notification::permission.can_view_notification_label,ru,metafox/notification,can_view_notification_label,
notification::phrase.all_notification_removed,ru,metafox/notification,"All notifications have been removed successfully.",
