key,locale,package,origin_text,text
layout::phrase.browse_layout_snippet,de,metafox/layout,,
layout::phrase.browse_revision,de,metafox/layout,,
layout::phrase.browse_revision_snippet,de,metafox/layout,,
layout::phrase.browse_snippet,de,metafox/layout,,
layout::phrase.browse_theme,de,metafox/layout,,
layout::phrase.browse_themes,de,metafox/layout,,
layout::phrase.browse_variant,de,metafox/layout,,
layout::phrase.build_history,de,metafox/layout,"Build History",
layout::phrase.create_build,de,metafox/layout,,
layout::phrase.created_at,de,metafox/layout,"Created At",
layout::phrase.create_snippet,de,metafox/layout,,
layout::phrase.create_theme,de,metafox/layout,"Create Theme",
layout::phrase.create_theme_id_guide,de,metafox/layout,"Theme id must be global unique id contain alpha numeric character",
layout::phrase.create_variant,de,metafox/layout,"Create Variant",
layout::phrase.create_variant_id_guide,de,metafox/layout,"ID must be unique and contains alpha numeric characters.",
layout::phrase.customization,de,metafox/layout,Customization,
layout::phrase.history,de,metafox/layout,History,
layout::phrase.layout,de,metafox/layout,Layout,
layout::phrase.layout_setting,de,metafox/layout,,
layout::phrase.permissions,de,metafox/layout,,
layout::phrase.rebuild_history,de,metafox/layout,"Build History",
layout::phrase.rebuild_site,de,metafox/layout,"Rebuild Site",
layout::phrase.rebuite_site_guide,de,metafox/layout,"Rebuilding site is for updating the HTML and assets of the frontend web. The build process will be done by MetaFox Build service by default and may take a few minutes to complete.
You can visit the Build History page to check status of your build requests.",
layout::phrase.settings,de,metafox/layout,Settings,
layout::phrase.show_history,de,metafox/layout,"Show Histories",
layout::phrase.theme,de,metafox/layout,Theme,
layout::phrase.theme_variants,de,metafox/layout,"Theme Variants",
layout::phrase.variants,de,metafox/layout,Variants,
layout::web.choose_a_device,de,metafox/layout,"Choose a device",
layout::web.choose_edit_size,de,metafox/layout,"Choose edit size",
layout::web.choose_layout,de,metafox/layout,"Choose Layout",
layout::web.create_layout_block,de,metafox/layout,"Add Block",
layout::web.create_layout_container,de,metafox/layout,"Add New Container",
layout::web.delete_layout_block,de,metafox/layout,"Remove Block",
layout::web.delete_layout_container,de,metafox/layout,"Remove Container",
layout::web.delete_this_slot,de,metafox/layout,"Delete this slot",
layout::web.do_you_want_to_delete_this_block,de,metafox/layout,"Do you want to delete this block?",
layout::web.edit_layout_block,de,metafox/layout,"Edit Block",
layout::web.edit_layout_container,de,metafox/layout,"Edit Container",
layout::web.edit_layout_slot,de,metafox/layout,"Edit Slot",
layout::web.layout_and_presets,de,metafox/layout,"Layout & Presets",
layout::web.layout_change_layout,de,metafox/layout,"Change Layout",
layout::web.layout_disable_layout_block,de,metafox/layout,"Hide this block",
layout::web.layout_discard_changes,de,metafox/layout,"Discard Changes",
layout::web.layout_discard_changes_confirm_message,de,metafox/layout,"Discard layout, presets and styling histories?",
layout::web.layout_edit_layout,de,metafox/layout,"Edit Layout",
layout::web.layout_edit_page_content,de,metafox/layout,"Edit Page Content",
layout::web.layout_edit_presets,de,metafox/layout,"Displaying Presets",
layout::web.layout_edit_site_content,de,metafox/layout,"Edit Site Content",
layout::web.layout_edit_theme_styles,de,metafox/layout,"Edit Styling",
layout::web.layout_enable_layout_block,de,metafox/layout,"Show this block",
layout::web.layout_for_screens_,de,metafox/layout,"For Screens",
layout::web.layout_inspect_page,de,metafox/layout,"Inspect Page",
layout::web.layout_inspect_theme,de,metafox/layout,"Inspect Theme",
layout::web.layout_leave_view_on_,de,metafox/layout,"Leave View On",
layout::web.layout_live_edit,de,metafox/layout,"Live Edit",
layout::web.layout_manage_block_presets,de,metafox/layout,"Block Presets",
layout::web.layout_manage_changes,de,metafox/layout,"Manage Changes",
layout::web.layout_manage_grid_presets,de,metafox/layout,"Grid Presets",
layout::web.layout_manage_item_presets,de,metafox/layout,"Item Presets",
layout::web.layout_manage_layouts,de,metafox/layout,"Manage Layouts",
layout::web.layout_manage_no_contents_presets,de,metafox/layout,"No Contents Presets",
layout::web.layout_no_histories,de,metafox/layout,"No Histories",
layout::web.layout_save_changes_local,de,metafox/layout,"Save to local",
layout::web.layout_toggle_dark_mode,de,metafox/layout,"Toggle Dark Mode",
layout::web.layout_toggle_guest_view,de,metafox/layout,"View as Guests",
layout::web.layout_toggle_rtl,de,metafox/layout,"Toggle RTL",
layout::web.layout_view_histories,de,metafox/layout,"View Histories",
layout::web.layout_view_on_,de,metafox/layout,"View On",
layout::web.publish_layout,de,metafox/layout,"Publish Layout",
layout::web.remove_all_layout_and_presets_histories,de,metafox/layout,"Remove all layout and presets histories",
layout::web.remove_styling_histories,de,metafox/layout,"Remove styling histories",
layout::web.styling,de,metafox/layout,Styling,
layout::web.view_page_configure,de,metafox/layout,"View Page Configuration",
like::notification.user_reacted_to_your_comment_comment,de,metafox/like,"<b>{user}</b> reacted to your comment "":comment"".",
like::notification.user_reacted_to_your_comment_comment_mention,de,metafox/like,"<b>{user}</b> reacted to a comment that you are mentioned: ""{comment}"".",
like::notification.user_reacted_to_your_item_type,de,metafox/like,"<b>{user}</b> reacted to your {item_type}: ""{title}"".",
like::notification.user_reacted_to_your_item_type_in_name,de,metafox/like,"<b>{user}</b> reacted to your {item_type} in <b>{owner_name}</b>: ""{content}"".",
like::permission.can_create_like_desc,de,metafox/like,,
like::permission.can_create_like_label,de,metafox/like,"Can react on feeds/items?",
like::permission.can_create_preaction_desc,de,metafox/like,,
like::permission.can_create_preaction_label,de,metafox/like,"Can create reaction?",
like::permission.can_delete_preaction_desc,de,metafox/like,,
like::permission.can_delete_preaction_label,de,metafox/like,"Can delete reaction?",
like::permission.can_update_preaction_desc,de,metafox/like,,
like::permission.can_update_preaction_label,de,metafox/like,"Can edit reaction?",
like::permission.can_view_like_desc,de,metafox/like,,
like::permission.can_view_like_label,de,metafox/like,"Can view reactions on feeds/items?",
like::phrase.angry__u,de,metafox/like,Angry,
like::phrase.haha__u,de,metafox/like,Haha,
like::phrase.like,de,metafox/like,Like,
like::phrase.like_notification_type,de,metafox/like,"Notification for ""Likes""",
like::phrase.like__u,de,metafox/like,Like,
like::phrase.love__u,de,metafox/like,Love,
like::phrase.permissions,de,metafox/like,Permissions,
like::phrase.sad__u,de,metafox/like,Sad,
like::phrase.settings,de,metafox/like,Settings,
like::phrase.user_reacted_to_your_post,de,metafox/like,"<b>:user</b> reacted to your post.",
like::phrase.view_this_reaction,de,metafox/like,"View this reaction",
like::phrase.wow__u,de,metafox/like,Wow,
like::phrase.you_have_already_reacted_this_item,de,metafox/like,"You have already reacted to this item.",
"like::validation.cant_delete_this_reaction_the_reaction is default",de,metafox/like,"Cannot delete this reaction. The reaction is default.",
like::web.reacted_by,de,metafox/like,"Reacted by",
localize::admin.can_not_action_on_default_currency,de,metafox/localize,"Can not action on default currency.",
localize::admin.currency_deleted_successfully,de,metafox/localize,"Currency has been deleted successfully.",
localize::admin.currency_successfully_activated,de,metafox/localize,"Currency successfully activated.",
localize::admin.currency_successfully_created,de,metafox/localize,"Currency successfully created.",
localize::admin.currency_successfully_deactived,de,metafox/localize,"Currency successfully deactivated.",
localize::admin.currency_successfully_set_as_default,de,metafox/localize,"Currency successfully set as default.",
localize::admin.currency_successfully_updated,de,metafox/localize,"Currency successfully updated.",
localize::admin.language_successfully_activated,de,metafox/localize,"Language successfully activated.",
localize::admin.language_successfully_deactivated,de,metafox/localize,"Language successfully deactivated.",
localize::admin.please_choose_default_locale,de,metafox/localize,"Please choose default locale.",
localize::admin.timezone_successfully_activated,de,metafox/localize,"Timezone successfully activated.",
localize::admin.timezone_successfully_deactived,de,metafox/localize,"Timezone successfully deactivated.",
localize::country.add_country,de,metafox/localize,"Add New Country",
localize::country.city,de,metafox/localize,City,
localize::country.city_code,de,metafox/localize,"City Code",
localize::country.city_name,de,metafox/localize,"City Name",
localize::country.country,de,metafox/localize,Country,
localize::country.edit_country,de,metafox/localize,"Edit Country",
localize::country.fill_country_name,de,metafox/localize,"Fill in the country's name.",
localize::country.filter_by_city,de,metafox/localize,"Filter by city",
localize::country.fips_code,de,metafox/localize,"FIPS Code",
localize::country.geonames_code,de,metafox/localize,"Geo Codes",
localize::country.population,de,metafox/localize,Population,
localize::country.post_codes,de,metafox/localize,"Post Code",
localize::country.state,de,metafox/localize,State,
localize::country.state_code,de,metafox/localize,"State Code",
localize::country.state_iso,de,metafox/localize,"State ISO",
localize::country.state_name,de,metafox/localize,"State Name",
localize::country.translate_country,de,metafox/localize,"Translate Country",
localize::currency.add_new_currency,de,metafox/localize,"Add New Currency",
localize::currency.code,de,metafox/localize,Code,
localize::currency.currency_delete_confirm,de,metafox/localize,"Are you sure you want to permanently delete this currency?",
localize::currency.currency_format_description,de,metafox/localize,"Specify a currency format with the following rules:
{0} means currency symbol ($, €, ...)
{1} means currency id (USD, EUR,...)
Decimal point and thousand separator (#,###.00 ...)
Example, format is: {0} #,###.00 {1} , and price show: $ 1,000.00 USD",
localize::currency.edit_currency,de,metafox/localize,"Edit Currency",
localize::currency.format,de,metafox/localize,Format,
localize::currency.is_active,de,metafox/localize,"Is Active?",
localize::currency.name,de,metafox/localize,Name,
localize::currency.symbol,de,metafox/localize,Symbol,
localize::language.edit_language,de,metafox/localize,"Edit Language",
localize::phrase.active_translation_label,de,metafox/localize,"Active Translation",
localize::phrase.browse_child_country,de,metafox/localize,States,
localize::phrase.browse_city,de,metafox/localize,,
localize::phrase.browse_country_child,de,metafox/localize,,
localize::phrase.browse_localize,de,metafox/localize,"Browse locales",
localize::phrase.browse_state,de,metafox/localize,,
localize::phrase.countries,de,metafox/localize,Countries,
localize::phrase.country_iso,de,metafox/localize,"ISO Code",
localize::phrase.create_language,de,metafox/localize,,
localize::phrase.currencies,de,metafox/localize,Currencies,
localize::phrase.default_locale_desc,de,metafox/localize,"The default locale that will be used by the translations.",
localize::phrase.default_locale_label,de,metafox/localize,"Default Locale",
localize::phrase.direction,de,metafox/localize,Direction,
localize::phrase.disable_translation_desc,de,metafox/localize,"Enable to add brackets surrounding a phrase, which can be used to identify which phrases have not been added into the core language package. Hardcoded phrases will not have brackets.
If a phrase is hard-coded in the source, they cannot be translated.
Only enable when development or creating of a new language package.
Example of how a phrase will look once this setting is enabled: [This is a sample]",
localize::phrase.disable_translation_label,de,metafox/localize,"Disable Translation",
localize::phrase.export_phrases,de,metafox/localize,"Export Phrases",
localize::phrase.fill_phrase_var,de,metafox/localize,"Fill a phrase var",
localize::phrase.group,de,metafox/localize,Group,
localize::phrase.import_phrase,de,metafox/localize,,
localize::phrase.import_phrases,de,metafox/localize,"Import Phrases",
localize::phrase.iso,de,metafox/localize,"Country ISO",
localize::phrase.key_name,de,metafox/localize,"Translation Key",
localize::phrase.language,de,metafox/localize,Language,
localize::phrase.language_code_desc,de,metafox/localize,"Two-letter language code, refers to <a href=""https://en.wikipedia.org/wiki/List_of_ISO_639-1_codes"" target=""__blank"" rel=”noopener noreferrer”>https://en.wikipedia.org/wiki/List_of_ISO_639-1_codes</a>.",
localize::phrase.language_deleted_successfully,de,metafox/localize,"Language deleted successfully.",
localize::phrase.language_direction,de,metafox/localize,"Language direction.",
localize::phrase.language_name,de,metafox/localize,"Language Name",
localize::phrase.language_name_desc,de,metafox/localize,"Your language's name, such as English, Arabic, etc.",
localize::phrase.languages,de,metafox/localize,Languages,
localize::phrase.left_to_right,de,metafox/localize,"Left to Right",
localize::phrase.localize,de,metafox/localize,Localize,
localize::phrase.manage_phrases,de,metafox/localize,"Manage Phrases",
localize::phrase.missing_phrases,de,metafox/localize,"Missing Phrases",
localize::phrase.module,de,metafox/localize,Module,
localize::phrase.module_name,de,metafox/localize,Package,
localize::phrase.namespace,de,metafox/localize,Namespace,
localize::phrase.phrase,de,metafox/localize,Phrase,
localize::phrase.phrase_imported_successfully,de,metafox/localize,"Phrase imported successfully.",
localize::phrase.phrase_name,de,metafox/localize,"Phrase Name",
localize::phrase.phrases,de,metafox/localize,Phrases,
localize::phrase.phrase_var,de,metafox/localize,"Phrase Var",
localize::phrase.right_to_left,de,metafox/localize,"Right to Left",
localize::phrase.root_language,de,metafox/localize,"Root language",
localize::phrase.search_dot,de,metafox/localize,"Search ...",
localize::phrase.text_value,de,metafox/localize,Text,
localize::phrase.timezone,de,metafox/localize,Timezone,
localize::phrase.translation,de,metafox/localize,"Translation Message",
localize::phrase.translation_key,de,metafox/localize,"Translation Key",
localize::phrase.upload_phrase_csv_file,de,metafox/localize,"Upload CSV File",
localize::timezone.diff_from_gtm,de,metafox/localize,"GMT Offset",
localize::timezone.name,de,metafox/localize,Timezone,
localize::timezone.offset,de,metafox/localize,Offset,
localize::validation.invalid_format,de,metafox/localize,"Invalid format.",
log::file.filename,de,metafox/log,Filename,
log::file.filesize,de,metafox/log,Filesize,
log::file.modified_at,de,metafox/log,"Modified At",
log::msg.env,de,metafox/log,env,
log::msg.level,de,metafox/log,Level,
log::msg.message,de,metafox/log,Message,
log::msg.timestamp,de,metafox/log,Timestamp,
log::phrase.add_new_channel,de,metafox/log,"Add Channel",
log::phrase.bubble_log_desc,de,metafox/log,"Specify if messages should bubble up to other channels after being handled.",
log::phrase.bubble_log_label,de,metafox/log,Bubble,
log::phrase.channels,de,metafox/log,Channels,
log::phrase.databases,de,metafox/log,Databases,
log::phrase.default_channel_desc,de,metafox/log,"This option defines the default log channel that gets used when writing messages to the logs. The name specified in this option should match one of the channels defined in the ""channels"" configuration array.",
log::phrase.default_channel_label,de,metafox/log,"Default Log Channel",
log::phrase.driver_name,de,metafox/log,"Log Driver",
log::phrase.file_locking_desc,de,metafox/log,"Attempt to lock the log file before writing to it",
log::phrase.file_locking_label,de,metafox/log,"File Locking",
log::phrase.file_permission_desc,de,metafox/log,"The log file's permissions, default 0644",
log::phrase.file_permission_label,de,metafox/log,Permission,
log::phrase.file_rotation_days_desc,de,metafox/log,"Specify number of days that daily log files should be retained.",
log::phrase.file_rotation_days_label,de,metafox/log,Days,
log::phrase.files,de,metafox/log,Files,
log::phrase.ignore_exceptions_checkbox_label,de,metafox/log,"Ignore exceptions",
log::phrase.log,de,metafox/log,Log,
log::phrase.log_file_description,de,metafox/log,"Specify the file path of log. Ex: ./app/storage/log/information.log",
log::phrase.log_file_label,de,metafox/log,Path,
log::phrase.logger_daily_desc,de,metafox/log,"Daily Channel",
log::phrase.logger_daily_label,de,metafox/log,Daily,
log::phrase.logger_emergency_desc,de,metafox/log,"Emergency Channel",
log::phrase.logger_emergency_label,de,metafox/log,Emergency,
log::phrase.logger_errorlog_desc,de,metafox/log,"Errorlog Channel",
log::phrase.logger_errorlog_label,de,metafox/log,Errorlog,
log::phrase.logger_papertrail_desc,de,metafox/log,"Papertrail Channel",
log::phrase.logger_papertrail_label,de,metafox/log,Papertrail,
log::phrase.logger_single_desc,de,metafox/log,"Single Channel",
log::phrase.logger_single_label,de,metafox/log,Single,
log::phrase.logger_slack_desc,de,metafox/log,"Slack Channel",
log::phrase.logger_slack_label,de,metafox/log,Slack,
log::phrase.logger_stack_desc,de,metafox/log,"Stack Channel",
log::phrase.logger_stack_label,de,metafox/log,Stack,
log::phrase.logger_stderr_desc,de,metafox/log,"Stderr Channel",
log::phrase.logger_stderr_label,de,metafox/log,Stderr,
log::phrase.logger_syslog_desc,de,metafox/log,"Syslog Channel",
log::phrase.logger_syslog_label,de,metafox/log,Syslog,
log::phrase.log_level_label,de,metafox/log,"Log Level",
log::phrase.settings,de,metafox/log,Settings,
log::phrase.site_settings,de,metafox/log,"Log Settings",
log::phrase.slack_emoji_desc,de,metafox/log,"Visit https://slackmojis.com/ to get more emoji",
log::phrase.slack_emoji_label,de,metafox/log,Emoji,
log::phrase.slack_url_description,de,metafox/log,"Slack webhook URL to notify all teams",
log::phrase.slack_url_label,de,metafox/log,URL,
log::phrase.slack_username_desc,de,metafox/log,"Slack Username",
log::phrase.slack_username_label,de,metafox/log,Username,
log::phrase.stack_channels_desc,de,metafox/log,"Select multiple channels in :available_channels",
log::phrase.stack_channels_label,de,metafox/log,"Stack Channels",
log::phrase.test_log_channel_desc,de,metafox/log,"The log channel "":channel"" can be writeable",
mail::mailer.array_transport_guide,de,metafox/mail,"Do not send out email, it's helpful for development",
mail::mailer.failover_transport_guide,de,metafox/mail,"Sometimes, an external email service you have configured to send your application's email may be down. Thus, it can be useful to define one or more email configurations that will be used in case your primary mail service is down.",
mail::mailer.log_transport_guide,de,metafox/mail,"Instead of sending emails out, the log mail driver will write all email messages to log files for inspection. Typically, this email option would only be used during local development",
mail::mailer.mailgun_transport_guide,de,metafox/mail,"The leading email delivery service for businesses around the world
Powerful APIs that enable you to send, receive, and track email effortlessly",
mail::mailer.postmark_transport_guide,de,metafox/mail,"A transactional email service you can count on. Postmark delivers your transactional emails on time, every time. https://postmarkapp.com/transactional-email",
mail::mailer.sendmail_transport_guide,de,metafox/mail,"PHP sendmail is the built in PHP function that is used to send emails from PHP scripts.",
mail::mailer.ses_transport_guide,de,metafox/mail,"Amazon Simple Email Service (SES) is a cost-effective, flexible, and scalable email service that enables developers to send mail from within any application. You can configure Amazon SES quickly to support several email use cases, including transactional, marketing, or mass email communications.",
mail::mailer.smtp_transport_guide,de,metafox/mail,"Simple Mail Transfer Protocol (STMP) is used to send and receive email. It is sometimes paired with IMAP or POP3 (for example, by a user-level application), which handles the retrieval of messages, while SMTP primarily sends messages to a server for forwarding.",
mail::mailgun.domain_label,de,metafox/mail,"Mailgun Domain",
mail::mailgun.endpoint_desc,de,metafox/mail,,
mail::mailgun.mailgun_domain_desc,de,metafox/mail,,
mail::mailgun.mailgun_endpoint_label,de,metafox/mail,"Mailgun Endpoint",
mail::mailgun.secret_desc,de,metafox/mail,,
mail::mailgun.secret_label,de,metafox/mail,"Mailgun Secret",
mail::mailgun.test_email_desc,de,metafox/mail,,
mail::mailgun.test_email_label,de,metafox/mail,"Test Email",
mail::phrase.array_mailer,de,metafox/mail,Array,
mail::phrase.aws_ses_mailer,de,metafox/mail,"AWS Simple Mail Service",
mail::phrase.browse_mailers,de,metafox/mail,"Send Mail Methods",
mail::phrase.edit_mailer,de,metafox/mail,"Edit Mailer",
mail::phrase.failover_mailer,de,metafox/mail,Failover,
mail::phrase.failover_mailer_desc,de,metafox/mail,"Failover mailers",
mail::phrase.failover_mailer_label,de,metafox/mail,"Failover Mailer",
mail::phrase.log_channel_desc,de,metafox/mail,"Write mail log to channel",
mail::phrase.log_channel_label,de,metafox/mail,"Log Channel",
mail::phrase.log_mailer,de,metafox/mail,"Mail to log",
mail::phrase.mail,de,metafox/mail,Mail,
mail::phrase.mailer_mailgun_settings,de,metafox/mail,"Mailgun Settings",
mail::phrase.mailers,de,metafox/mail,"Send Mail Method",
mail::phrase.mail_from_address_desc,de,metafox/mail,"This is the default email address used when sending emails out and it will be the From email address users will see in the emails.",
mail::phrase.mail_from_address_label,de,metafox/mail,"From Email Address",
mail::phrase.mail_from_desc,de,metafox/mail,"This is the name displayed when users receive emails from this site.",
mail::phrase.mail_from_label,de,metafox/mail,From,
mail::phrase.mailgun_mailer,de,metafox/mail,Mailgun,
mail::phrase.mail_send_method_desc,de,metafox/mail,"Select the method by which your emails to be sent. It is either the default PHP mail() function or SMTP.",
mail::phrase.mail_send_method_label,de,metafox/mail,"Send Mail Method",
mail::phrase.mail_server_settings,de,metafox/mail,"Mail Server Settings",
mail::phrase.mail_signature_desc,de,metafox/mail,"This is the signature added to the bottom of each email that is sent from this site.",
mail::phrase.mail_signature_label,de,metafox/mail,Signature,
mail::phrase.oops_invalid_mailgun_configuration,de,metafox/mail,"Oops!, Invalid MailGun configuration
Test email :test_email
Response Message :api_response",
mail::phrase.php_sendmail_mailer,de,metafox/mail,Sendmail,
mail::phrase.postmark_mailer,de,metafox/mail,Postmark,
mail::phrase.postmark_token_desc,de,metafox/mail,"Get free trial postmark token from ""https://postmarkapp.com/transactional-email""",
mail::phrase.postmark_token_label,de,metafox/mail,"Postmark Token",
mail::phrase.queue_desc,de,metafox/mail,"Enable this setting to use Queue for sending emails. Please make sure that Cronjob has been set up to use this feature.",
mail::phrase.queue_label,de,metafox/mail,"Email Queue",
mail::phrase.settings,de,metafox/mail,Settings,
mail::phrase.smtp_mailer,de,metafox/mail,"SMTP Server",
mail::ses.ses_key,de,metafox/mail,"SES Key",
mail::ses.ses_region,de,metafox/mail,"SES Region",
mail::ses.ses_secret,de,metafox/mail,"SES Secret",
mail::smtp.auth_mode_label,de,metafox/mail,"SMTP Authentication",
mail::smtp.check_certificate_desc,de,metafox/mail,"Check SSL certificate of your SMTP hostname. If it does not use valid certificate, email can\'t be sent.",
mail::smtp.check_certificate_label,de,metafox/mail,"Check certificate of SMTP hostname",
mail::smtp.encryption_desc,de,metafox/mail,"Select cryptographic protocol that enabled on your SMTP mail server.",
mail::smtp.encryption_label,de,metafox/mail,"Secure with SSL or TLS ?",
mail::smtp.host_desc,de,metafox/mail,"If SMTP is enabled, specify the SMTP host here.",
mail::smtp.host_label,de,metafox/mail,"SMTP Host",
mail::smtp.password_label,de,metafox/mail,"SMTP Password",
mail::smtp.port_label,de,metafox/mail,"SMTP Port",
mail::smtp.username_label,de,metafox/mail,"SMTP Username",
marketplace::permission.can_approve_marketplace_desc,de,metafox/marketplace,,
marketplace::permission.can_approve_marketplace_label,de,metafox/marketplace,"Can approve listings?",
marketplace::permission.can_auto_approved_marketplace_desc,de,metafox/marketplace,,
marketplace::permission.can_auto_approved_marketplace_label,de,metafox/marketplace,"Automatically approve listings of users having this role?",
marketplace::permission.can_comment_marketplace_desc,de,metafox/marketplace,,
marketplace::permission.can_comment_marketplace_label,de,metafox/marketplace,"Can comment on listings?",
marketplace::permission.can_create_marketplace_desc,de,metafox/marketplace,,
marketplace::permission.can_create_marketplace_label,de,metafox/marketplace,"Can create listings?",
marketplace::permission.can_delete_marketplace_desc,de,metafox/marketplace,,
marketplace::permission.can_delete_marketplace_label,de,metafox/marketplace,"Can delete own listings?",
marketplace::permission.can_enable_activity_point_payment_marketplace_desc,de,metafox/marketplace,,
marketplace::permission.can_enable_activity_point_payment_marketplace_label,de,metafox/marketplace,"Can members of this user group enable/disable Activity Point payment on the marketplace?",
marketplace::permission.can_feature_marketplace_desc,de,metafox/marketplace,,
marketplace::permission.can_feature_marketplace_label,de,metafox/marketplace,"Can feature listings?",
marketplace::permission.can_flood_control_marketplace_desc,de,metafox/marketplace,"Setting it to ""0"" (without quotes) is default and users will not have to wait.",
marketplace::permission.can_flood_control_marketplace_label,de,metafox/marketplace,"How many minutes should a user wait before they can create another listing?",
marketplace::permission.can_like_marketplace_desc,de,metafox/marketplace,,
marketplace::permission.can_like_marketplace_label,de,metafox/marketplace,"Can like listings?",
marketplace::permission.can_maximum_number_of_attached_photos_per_upload_marketplace_desc,de,metafox/marketplace,"Define the maximum number of attached photos a role can upload in total. 0 means unlimited.",
marketplace::permission.can_maximum_number_of_attached_photos_per_upload_marketplace_label,de,metafox/marketplace,"How many photos a user can upload to a marketplace listing?",
marketplace::permission.can_moderate_marketplace_desc,de,metafox/marketplace,,
marketplace::permission.can_moderate_marketplace_label,de,metafox/marketplace,"Can moderate listings?",
marketplace::permission.can_publish_marketplace_desc,de,metafox/marketplace,,
marketplace::permission.can_publish_marketplace_label,de,metafox/marketplace,"Can publish listings?",
marketplace::permission.can_purchase_sponsor_marketplace_desc,de,metafox/marketplace,,
marketplace::permission.can_purchase_sponsor_marketplace_label,de,metafox/marketplace,"Can sponsor listings?",
marketplace::permission.can_quota_control_marketplace_desc,de,metafox/marketplace,"Define the total number of listings a user within this user role can create. Notice: Setting this value to 0 will allow them to create an unlimited amount of listings.",
marketplace::permission.can_quota_control_marketplace_label,de,metafox/marketplace,"Maximum number of listings",
marketplace::permission.can_reopen_expired_marketplace_desc,de,metafox/marketplace,,
marketplace::permission.can_reopen_expired_marketplace_label,de,metafox/marketplace,"Can members of this user group reopen all expired listings?",
marketplace::permission.can_reopen_own_expired_marketplace_desc,de,metafox/marketplace,,
marketplace::permission.can_reopen_own_expired_marketplace_label,de,metafox/marketplace,"Can members of this user group reopen own expired listing?",
marketplace::permission.can_report_marketplace_desc,de,metafox/marketplace,,
marketplace::permission.can_report_marketplace_label,de,metafox/marketplace,"Can report listings?",
marketplace::permission.can_save_marketplace_desc,de,metafox/marketplace,,
marketplace::permission.can_save_marketplace_label,de,metafox/marketplace,"Can save listings?",
marketplace::permission.can_sell_items_marketplace_desc,de,metafox/marketplace,,
marketplace::permission.can_sell_items_marketplace_label,de,metafox/marketplace,"Can members of this user group sell items on the marketplace?",
marketplace::permission.can_share_marketplace_desc,de,metafox/marketplace,,
marketplace::permission.can_share_marketplace_label,de,metafox/marketplace,"Can share listings?",
marketplace::permission.can_sponsor_in_feed_marketplace_desc,de,metafox/marketplace,,
marketplace::permission.can_sponsor_in_feed_marketplace_label,de,metafox/marketplace,"Can sponsor listings in feed?",
marketplace::permission.can_sponsor_marketplace_desc,de,metafox/marketplace,,
marketplace::permission.can_sponsor_marketplace_label,de,metafox/marketplace,"Can sponsor listings without paying sponsor fee?",
marketplace::permission.can_update_marketplace_desc,de,metafox/marketplace,,
marketplace::permission.can_update_marketplace_label,de,metafox/marketplace,"Can edit own listings?",
marketplace::permission.can_view_expired_marketplace_desc,de,metafox/marketplace,,
marketplace::permission.can_view_expired_marketplace_label,de,metafox/marketplace,"Can members of this user group view the section ""Expired"" in the marketplace?",
marketplace::permission.can_view_marketplace_desc,de,metafox/marketplace,,
marketplace::permission.can_view_marketplace_label,de,metafox/marketplace,"Can browse and view listings?",
marketplace::phrase.added_a_listing_in_marketplace,de,metafox/marketplace,"added a listing in marketplace",
marketplace::phrase.add_listing,de,metafox/marketplace,"Add Listing",
marketplace::phrase.add_new_listing,de,metafox/marketplace,"Add New Listing",
marketplace::phrase.all_listings,de,metafox/marketplace,"All Listings",
marketplace::phrase.amount_you_want_to_sell,de,metafox/marketplace,"Specify amount you want to sell this listing.",
marketplace::phrase.app_name,de,metafox/marketplace,Marketplace,
marketplace::phrase.approve,de,metafox/marketplace,Approve,
marketplace::phrase.attached_photos,de,metafox/marketplace,"Attached Photos",
marketplace::phrase.auto_sold,de,metafox/marketplace,Auto-Sold,
marketplace::phrase.auto_sold_description,de,metafox/marketplace,"If this is enabled and once a successful purchase of this item is made it will automatically close this item and mark it as ""Sold"".",
marketplace::phrase.browse_listings_you_like_to_buy,de,metafox/marketplace,"Browse listings you like to buy.",
marketplace::phrase.buy_now,de,metafox/marketplace,"Buy Now",
marketplace::phrase.can_not_change_the_invoice,de,metafox/marketplace,"Cannot change the invoice.",
marketplace::phrase.can_not_create_order_for_listing_purchasement,de,metafox/marketplace,"Can not create an order for listing purchasement.",
marketplace::phrase.captcha_on_create_marketplace,de,metafox/marketplace,"Enable CAPTCHA challenge when adding a new marketplace",
marketplace::phrase.category,de,metafox/marketplace,Category,
marketplace::phrase.category_is_a_required_field,de,metafox/marketplace,"Category is a required field.",
marketplace::phrase.change_invoice,de,metafox/marketplace,"Change Invoice",
marketplace::phrase.change_invoice_description,de,metafox/marketplace,"The listing price has been changed. Do you want to continue paying?",
marketplace::phrase.closed_item_sold,de,metafox/marketplace,"Closed (item Sold)",
marketplace::phrase.control_who_can_see_this_listing,de,metafox/marketplace,"Control who can see this listing.",
marketplace::phrase.create_listing,de,metafox/marketplace,"Create Listing",
marketplace::phrase.days_to_expire_desc,de,metafox/marketplace,"If you want marketplace listings to expire you can enter the number of days here. If you enter 0 days listings will not expire.",
marketplace::phrase.days_to_expire_label,de,metafox/marketplace,"Days to Expire",
marketplace::phrase.days_to_notify_before_expire_desc,de,metafox/marketplace,"When you allow listings to expire you can also set a notification to be sent automatically to the owner of the listing, you can define here how many days in advanced to notify them. If you set this to 0 no email will be sent to the owner.",
marketplace::phrase.days_to_notify_before_expire_label,de,metafox/marketplace,"Days to Notify Expiring Listing",
marketplace::phrase.delete,de,metafox/marketplace,Delete,
